MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.141899,26.0876,0.838686,0.00348645,0.0399753,0.00348645,0.138953,26.1531,0.842177,0.00349247,0.0398835,0.00349247
0.141645,26.0923,0.838984,0.00348102,0.0399483,0.00348102,0.139469,26.2273,0.841511,0.00346573,0.039613,0.00346573
0.141574,26.0924,0.839069,0.00348019,0.0399482,0.00348019,0.138611,26.1576,0.842565,0.00347016,0.039784,0.00347016
0.141368,26.1015,0.839306,0.00347406,0.0399121,0.00347406,0.140293,26.2509,0.840512,0.00349754,0.0395212,0.00349754
0.141615,26.0892,0.839027,0.00348381,0.0399816,0.00348381,0.141777,26.1726,0.838814,0.00352608,0.0398796,0.00352607
0.141095,26.1143,0.839619,0.00346493,0.0398461,0.00346493,0.14349,26.1194,0.836807,0.00357605,0.0400477,0.00357606
0.140927,26.1235,0.839813,0.00345895,0.0398105,0.00345896,0.138644,26.1223,0.842556,0.0034764,0.0399447,0.0034764
0.141061,26.1157,0.839661,0.00346472,0.0398535,0.00346472,0.14775,25.5568,0.832166,0.00376056,0.0423077,0.00376056
0.140974,26.1133,0.839766,0.00346612,0.0398619,0.00346611,0.13827,26.2426,0.842923,0.00344792,0.0395274,0.00344792
0.140573,26.131,0.840225,0.00345112,0.0397705,0.00345112,0.138745,26.0971,0.842423,0.00347143,0.0398791,0.00347143
0.140479,26.13,0.840339,0.00344994,0.0397712,0.00344994,0.139487,26.1755,0.841556,0.00351909,0.0399631,0.00351909
0.140325,26.1522,0.840507,0.00344113,0.0396901,0.00344113,0.137431,26.2468,0.843907,0.00342343,0.0394579,0.00342344
0.140239,26.1456,0.840613,0.00344224,0.039712,0.00344224,0.138194,26.2699,0.842984,0.00344737,0.0393791,0.00344737
0.140216,26.1479,0.840639,0.00344268,0.03971,0.00344268,0.13752,26.2366,0.843805,0.00342461,0.0394731,0.00342461
0.140123,26.154,0.840747,0.00344002,0.0396881,0.00344002,0.138123,26.0865,0.843198,0.00346108,0.0400537,0.00346108
0.139724,26.1763,0.8412,0.00342284,0.0395701,0.00342284,0.13782,26.1085,0.843547,0.00347424,0.0399961,0.00347424
0.13976,26.1588,0.841171,0.00343113,0.0396484,0.00343113,0.139009,26.0745,0.842165,0.00347449,0.040172,0.00347449
0.139805,26.168,0.841114,0.00342956,0.0396306,0.00342956,0.138167,25.9803,0.843204,0.00347255,0.0403607,0.00347255
0.139523,26.1672,0.841447,0.00342665,0.0396176,0.00342665,0.137276,26.2665,0.844087,0.0034291,0.0394292,0.0034291
0.139701,26.1744,0.841235,0.00342705,0.0396103,0.00342705,0.139752,26.2626,0.841156,0.00350904,0.0395181,0.00350904
0.139187,26.1882,0.841829,0.00341225,0.0395228,0.00341225,0.136692,26.2602,0.844783,0.0034219,0.0394338,0.0034219
0.139025,26.1871,0.842023,0.00341173,0.0395222,0.00341173,0.136544,26.3147,0.844936,0.003408,0.0393096,0.003408
0.138906,26.1914,0.842159,0.00340764,0.0394988,0.00340764,0.136508,26.2456,0.845005,0.00341402,0.0394516,0.00341402
