MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.218104,24.0953,0.749889,0.250111,0.0500663,0.00565061,0.214178,24.099,0.754632,0.245368,0.0504329,0.00581051
0.217984,24.1358,0.749982,0.250018,0.0498106,0.00560415,0.214055,24.2201,0.754656,0.245344,0.0497887,0.00571392
0.217916,24.1492,0.750043,0.249957,0.0496994,0.00558925,0.214903,23.8259,0.754114,0.245886,0.0522439,0.00623737
0.218024,24.1251,0.749953,0.250047,0.0499025,0.00563586,0.213911,24.4383,0.754573,0.245427,0.0484533,0.00535874
0.217989,24.111,0.750024,0.249975,0.0500594,0.00568935,0.213844,24.4229,0.754644,0.245356,0.0484094,0.00541047
0.218066,24.1103,0.749926,0.250074,0.0500221,0.00562599,0.214004,24.2754,0.754643,0.245357,0.0493977,0.00559026
0.217889,24.1482,0.750083,0.249917,0.0497463,0.00562018,0.214005,24.1892,0.75473,0.24527,0.0498664,0.00569038
0.217848,24.1604,0.750128,0.249872,0.0497246,0.00559534,0.214916,24.0449,0.753862,0.246138,0.0509991,0.00564798
0.218055,24.0989,0.749963,0.250037,0.0501449,0.00566179,0.21456,24.3905,0.753879,0.246121,0.0488635,0.0052424
0.218029,24.1241,0.749956,0.250045,0.0499477,0.00563478,0.214505,23.8813,0.754538,0.245462,0.0519789,0.00611404
0.217843,24.1532,0.750143,0.249857,0.0497702,0.00558992,0.214996,23.8865,0.753911,0.246089,0.0517583,0.00619809
0.21778,24.1928,0.750177,0.249823,0.0495532,0.00558382,0.215447,23.4469,0.753985,0.246015,0.0549666,0.00668378
0.217953,24.1191,0.750057,0.249943,0.0500048,0.00564482,0.215615,23.5435,0.753651,0.246349,0.0542614,0.00665923
0.217862,24.1569,0.750122,0.249878,0.0497814,0.0056284,0.213799,24.4838,0.754662,0.245338,0.048218,0.00529016
0.217855,24.161,0.750117,0.249882,0.0497113,0.00559996,0.213662,24.5608,0.754722,0.245278,0.0476784,0.00525394
0.217912,24.1938,0.750031,0.24997,0.049608,0.00559406,0.213736,24.3625,0.754875,0.245125,0.0489406,0.00551191
0.217839,24.1779,0.750139,0.249861,0.0497203,0.00561871,0.213791,24.4881,0.754681,0.245319,0.0482705,0.00529601
0.217897,24.1312,0.750116,0.249884,0.0499682,0.00562067,0.213786,24.3697,0.754783,0.245217,0.0487768,0.00555811
0.217891,24.163,0.750087,0.249913,0.0497792,0.00561053,0.213823,24.3334,0.754799,0.245201,0.0490915,0.00554388
0.217915,24.1384,0.750085,0.249915,0.0499131,0.0056244,0.214169,24.2996,0.754445,0.245555,0.0493895,0.00544425
0.217816,24.1618,0.750184,0.249816,0.0498166,0.0056394,0.216548,23.19,0.753036,0.246964,0.0568619,0.00716687
