MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0703323,27.5864,0.922727,0.00207128,0.0338935,0.00207128,0.071287,27.4926,0.92165,0.00212159,0.0342064,0.00212159
0.0702987,27.5816,0.922769,0.00207221,0.0339051,0.00207221,0.0717883,27.4319,0.921108,0.00213871,0.0344953,0.00213871
0.0703275,27.5773,0.922738,0.00207378,0.0339215,0.00207378,0.0713929,27.501,0.921523,0.00211172,0.0342016,0.00211172
0.0702798,27.6004,0.922778,0.00206504,0.0338317,0.00206504,0.0715515,27.4241,0.921394,0.00213238,0.0345144,0.00213238
0.0702911,27.5878,0.922774,0.00206939,0.0338804,0.00206939,0.0715557,27.4458,0.921376,0.00211405,0.034448,0.00211405
0.0702312,27.587,0.922845,0.00206892,0.033884,0.00206892,0.0718871,27.5122,0.920933,0.00211339,0.034192,0.00211339
0.0703105,27.5888,0.92275,0.00206966,0.0338795,0.00206966,0.071815,27.488,0.921035,0.00211756,0.0342795,0.00211756
0.070307,27.6012,0.922745,0.00206542,0.0338315,0.00206542,0.0715813,27.5326,0.921281,0.00212113,0.0341086,0.00212113
0.0703104,27.5877,0.92275,0.0020695,0.0338779,0.0020695,0.0714888,27.4448,0.921454,0.00211392,0.0344406,0.00211392
0.0702525,27.5913,0.922818,0.00206731,0.0338701,0.00206731,0.0716831,27.5009,0.921181,0.00211966,0.0342188,0.00211966
0.0702785,27.5814,0.922793,0.00207212,0.033904,0.00207212,0.0720419,27.5109,0.920753,0.00211702,0.0342173,0.00211702
