MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0690035,27.684,0.924243,0.00199599,0.0335475,0.00199599,0.0693595,27.5805,0.923923,0.00202873,0.0340944,0.00202873
0.0689674,27.6873,0.924284,0.00199527,0.0335399,0.00199527,0.0689589,27.6351,0.924358,0.00201053,0.0338717,0.00201053
0.0690228,27.677,0.924226,0.00199808,0.0335795,0.00199808,0.0691955,27.7131,0.924015,0.00200656,0.0335506,0.00200656
0.0690831,27.6411,0.924183,0.00201317,0.0337299,0.00201317,0.0702891,27.5429,0.922863,0.00204164,0.0343377,0.00204164
0.0690091,27.7005,0.924225,0.00199048,0.0334898,0.00199048,0.0695713,27.6659,0.923611,0.00201135,0.0337792,0.00201135
0.0689288,27.6863,0.924334,0.00199632,0.0335549,0.00199632,0.0705051,27.5188,0.922611,0.00202984,0.0343651,0.00202984
0.0690124,27.6923,0.924228,0.00199284,0.0335276,0.00199284,0.0699861,27.6538,0.923124,0.00201386,0.0338167,0.00201386
0.068974,27.6874,0.924277,0.00199315,0.0335395,0.00199315,0.0699834,27.677,0.923103,0.00200559,0.0336892,0.00200559
0.0689809,27.6821,0.924274,0.0019973,0.0335677,0.0019973,0.0695078,27.7163,0.923637,0.0020061,0.0335161,0.0020061
0.069013,27.6756,0.92424,0.00199882,0.033591,0.00199882,0.0695437,27.5122,0.923755,0.0020405,0.0343638,0.0020405
0.0689824,27.679,0.924277,0.00199818,0.0335926,0.00199818,0.0693593,27.6271,0.923891,0.00200427,0.0339224,0.00200427
0.0688788,27.7,0.924381,0.00198877,0.033495,0.00198877,0.0718447,27.6781,0.920887,0.0020306,0.0336872,0.0020306
0.0690133,27.6849,0.924235,0.00199552,0.0335651,0.00199552,0.0692793,27.6836,0.923941,0.00199916,0.0336876,0.00199916
0.0689835,27.6883,0.924267,0.0019946,0.0335475,0.0019946,0.068992,27.6755,0.924288,0.00200667,0.0337102,0.00200667
0.0689298,27.7056,0.924319,0.00198859,0.0334881,0.00198859,0.0683965,27.6287,0.925026,0.00200671,0.0338623,0.00200671
0.068913,27.6899,0.92435,0.00199367,0.0335453,0.00199367,0.0693437,27.5772,0.923952,0.00201258,0.0341447,0.00201258
0.0689833,27.6884,0.924268,0.00199477,0.033552,0.00199477,0.0694114,27.5654,0.923876,0.00203016,0.0341701,0.00203016
0.0690341,27.6666,0.924224,0.00200175,0.033638,0.00200175,0.0706303,27.5928,0.922395,0.0020633,0.0340129,0.0020633
0.0689345,27.6957,0.924321,0.00199124,0.033525,0.00199124,0.0695651,27.6121,0.923658,0.00200523,0.0339889,0.00200523
0.0691072,27.6591,0.924143,0.00200501,0.0336705,0.00200501,0.0689535,27.6963,0.924317,0.00201288,0.0336211,0.00201288
0.0689249,27.7021,0.924327,0.00198861,0.0334991,0.00198861,0.0687384,27.5164,0.924718,0.00207749,0.0343832,0.00207749
0.068974,27.6739,0.92429,0.00199906,0.03361,0.00199906,0.0697036,27.7097,0.923414,0.00199272,0.0335718,0.00199272
0.0690041,27.6933,0.924239,0.00199141,0.0335283,0.00199141,0.0691529,27.692,0.924086,0.00201209,0.0336578,0.00201209
0.0689472,27.696,0.924304,0.00198979,0.0335152,0.00198979,0.0696575,27.7053,0.923475,0.00200201,0.0336029,0.00200201
0.0689272,27.7062,0.924322,0.00198794,0.0334835,0.00198794,0.069913,27.4433,0.923385,0.00205846,0.0347291,0.00205846
0.0688825,27.7102,0.924373,0.00198549,0.0334712,0.00198549,0.0697713,27.7039,0.923336,0.00200329,0.0335866,0.00200329
0.0690087,27.6833,0.924242,0.00199589,0.0335762,0.00199589,0.0690959,27.6911,0.924153,0.00201009,0.0336508,0.00201009
0.068926,27.7128,0.924318,0.00198365,0.0334546,0.00198365,0.0685333,27.6269,0.924873,0.00200274,0.0339175,0.00200274
0.0688915,27.7219,0.924352,0.00198155,0.0334176,0.00198155,0.0690154,27.6003,0.924321,0.00200571,0.0340321,0.00200571
0.068923,27.701,0.924331,0.00198756,0.0335046,0.00198756,0.069218,27.6969,0.924007,0.00199598,0.0336483,0.00199598
0.0688744,27.7257,0.92437,0.00197896,0.0334077,0.00197896,0.0692886,27.6977,0.923919,0.00199591,0.0336306,0.00199591
0.0688737,27.7226,0.924374,0.00198128,0.0334223,0.00198128,0.0700023,27.6746,0.923094,0.00200603,0.0337585,0.00200603
0.068925,27.7085,0.924323,0.00198655,0.033478,0.00198655,0.0709698,27.6492,0.921958,0.00200858,0.0338402,0.00200858
0.0689057,27.7192,0.924339,0.00198346,0.0334402,0.00198346,0.0699378,27.5041,0.923303,0.00203229,0.034453,0.00203229
0.0690379,27.669,0.924221,0.00200178,0.0336453,0.00200178,0.0714188,27.6057,0.921461,0.00201861,0.0340402,0.00201861
0.0689587,27.6993,0.924291,0.00198947,0.0335168,0.00198947,0.0691641,27.6798,0.92408,0.00199272,0.0336951,0.00199272
0.06897,27.6984,0.924276,0.00198837,0.0335083,0.00198837,0.0692872,27.7003,0.923916,0.00201691,0.0336035,0.00201691
0.0688744,27.7261,0.924369,0.00198028,0.0334054,0.00198028,0.0697267,27.5663,0.923503,0.00201081,0.0341844,0.00201081
