MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.214976,21.216,0.75693,0.24307,0.0674859,0.00850619,0.21173,21.1829,0.760863,0.239137,0.0678438,0.0086007
0.214846,21.2772,0.757017,0.242983,0.0671283,0.00841651,0.212198,21.2985,0.760052,0.239948,0.0665084,0.00836612
0.214967,21.2085,0.756948,0.243052,0.0675184,0.00851854,0.211622,21.3127,0.76076,0.23924,0.0666274,0.00836613
0.215055,21.1999,0.756856,0.243144,0.0675864,0.00853304,0.211789,21.1718,0.760822,0.239178,0.068001,0.00862782
0.214972,21.2596,0.756894,0.243106,0.0672667,0.00844166,0.212361,20.884,0.760518,0.239482,0.069974,0.00910938
0.21491,21.185,0.757043,0.242957,0.0676611,0.00855379,0.211279,21.5823,0.760857,0.239143,0.0649929,0.00796765
0.214891,21.2712,0.756962,0.243038,0.0671205,0.00841948,0.211839,21.1459,0.760738,0.239262,0.067872,0.00864566
0.215054,21.1783,0.756888,0.243112,0.0677504,0.0085791,0.211739,21.1751,0.760903,0.239097,0.0681111,0.00862602
0.214909,21.2855,0.756928,0.243072,0.0670521,0.00840028,0.211758,21.173,0.760803,0.239197,0.0677032,0.00860525
0.21488,21.2252,0.757025,0.242975,0.067383,0.00848825,0.21149,21.3222,0.760928,0.239072,0.0666841,0.00836526
0.214958,21.2443,0.756916,0.243084,0.0672965,0.00846721,0.212181,21.0002,0.760591,0.239409,0.0692336,0.00891589
0.21485,21.2715,0.757002,0.242998,0.0670737,0.00841651,0.211982,21.0635,0.760692,0.239308,0.0685199,0.00878189
0.214913,21.2348,0.756973,0.243027,0.0673153,0.00847909,0.21423,20.3959,0.759263,0.240737,0.0750666,0.0101284
0.214942,21.2583,0.756921,0.243079,0.0672187,0.00844248,0.212072,21.0298,0.760663,0.239337,0.0689325,0.00884763
0.21498,21.2029,0.756931,0.243069,0.0675149,0.00852465,0.21157,21.2696,0.760903,0.239097,0.0670544,0.00845208
0.21485,21.28,0.756996,0.243004,0.0670395,0.00840591,0.212021,21.0307,0.760704,0.239296,0.0688284,0.00885324
0.214997,21.218,0.756893,0.243106,0.0674236,0.0085079,0.211519,21.2735,0.760974,0.239026,0.0671059,0.00844913
0.214847,21.2742,0.757003,0.242997,0.0670559,0.0084147,0.212253,20.9536,0.760612,0.239388,0.0697938,0.00901089
