MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0677493,27.0046,0.926187,0.0738128,0.0359157,0.00233429,0.0671778,26.9223,0.926965,0.0730351,0.036427,0.00243563
0.0677139,27.0339,0.926203,0.0737965,0.0357804,0.00231962,0.0666983,26.9384,0.9275,0.0725003,0.0362375,0.00236008
0.0676513,27.06,0.926257,0.0737428,0.0356712,0.00230991,0.0667025,27.0159,0.927446,0.0725545,0.0359796,0.00237494
0.0676032,27.0713,0.926306,0.0736939,0.0356271,0.00230372,0.0666552,26.9763,0.927532,0.0724685,0.0361357,0.00233959
0.0676483,27.0752,0.926249,0.0737514,0.0356073,0.00230208,0.0665275,27.0528,0.927623,0.0723768,0.0358188,0.00230546
0.0676559,27.072,0.926243,0.0737565,0.0356281,0.00230233,0.06728,26.7893,0.926956,0.0730438,0.0370199,0.00242125
0.0677502,27.0528,0.926149,0.073851,0.035721,0.00231047,0.0665424,27.0844,0.927563,0.0724373,0.0355944,0.00231498
0.0676915,27.071,0.926199,0.0738008,0.0356174,0.00230183,0.0669126,27.0375,0.927181,0.0728188,0.0359051,0.00235755
0.0676454,27.1004,0.926233,0.0737665,0.0355098,0.00228829,0.0667485,26.9612,0.927433,0.0725667,0.0362032,0.00233621
0.0676534,27.0855,0.926238,0.0737621,0.0355825,0.00229537,0.06654,27.0485,0.927622,0.0723782,0.0358893,0.00230542
0.0678008,27.0128,0.926125,0.073875,0.0359116,0.0023253,0.0669572,26.967,0.927188,0.0728118,0.0362205,0.00241474
0.0676708,27.0755,0.926226,0.0737736,0.0356313,0.00229925,0.0664668,27.1016,0.927649,0.0723511,0.0355741,0.00229699
